HG01389,CLM42,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01390,CLM42,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01392,PR70,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01393,PR70,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01395,PR71,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01396,PR71,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01398,PR72,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01402,PR74,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01403,PR74,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01405,PR75,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01412,PR76,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01413,PR78,AMR,PUR,"Puerto Rican in Puerto Rico",male
HG01414,PR78,AMR,PUR,"Puerto Rican in Puerto Rico",female
HG01431,CLM43,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01432,CLM43,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01435,CLM44,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01437,CLM45,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01438,CLM45,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01440,CLM46a,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01441,CLM46,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01443,CLM47,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01444,CLM47,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01447,CLM48,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01455,CLM51,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01456,CLM51,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01459,CLM52,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01461,CLM53,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01462,CLM53,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01464,CLM54,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01465,CLM54,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01468,CLM55,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01474,CLM57,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01479,CLM59,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01485,CLM61,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01486,CLM61,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01488,CLM62,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01489,CLM62,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01491,CLM63,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01492,CLM63,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01494,CLM64,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01495,CLM64,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01497,CLM65,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01498,CLM65,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01550,CLM66,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01551,CLM66,AMR,CLM,"Colombian in Medellin, Colombia",female
HG01556,CLM68,AMR,CLM,"Colombian in Medellin, Colombia",male
HG01565,PEL001,AMR,PEL,"Peruvian in Lima, Peru",male
HG01566,PEL001,AMR,PEL,"Peruvian in Lima, Peru",female
HG01571,PEL003,AMR,PEL,"Peruvian in Lima, Peru",male
HG01572,PEL003,AMR,PEL,"Peruvian in Lima, Peru",female
HG01577,PEL005,AMR,PEL,"Peruvian in Lima, Peru",male
HG01578,PEL005,AMR,PEL,"Peruvian in Lima, Peru",female
HG01892,PEL007,AMR,PEL,"Peruvian in Lima, Peru",male
HG01893,PEL007,AMR,PEL,"Peruvian in Lima, Peru",female
HG01917,PEL006,AMR,PEL,"Peruvian in Lima, Peru",male
HG01918,PEL006,AMR,PEL,"Peruvian in Lima, Peru",female
HG01920,PEL009,AMR,PEL,"Peruvian in Lima, Peru",male
HG01921,PEL009,AMR,PEL,"Peruvian in Lima, Peru",female
HG01923,PEL010,AMR,PEL,"Peruvian in Lima, Peru",male
HG01924,PEL010,AMR,PEL,"Peruvian in Lima, Peru",female
HG01926,PEL011,AMR,PEL,"Peruvian in Lima, Peru",male
HG01927,PEL011,AMR,PEL,"Peruvian in Lima, Peru",female
HG01932,PEL013,AMR,PEL,"Peruvian in Lima, Peru",male
HG01933,PEL013,AMR,PEL,"Peruvian in Lima, Peru",female
HG01935,PEL014,AMR,PEL,"Peruvian in Lima, Peru",male
HG01936,PEL014,AMR,PEL,"Peruvian in Lima, Peru",female
HG01938,PEL015,AMR,PEL,"Peruvian in Lima, Peru",male
HG01939,PEL015,AMR,PEL,"Peruvian in Lima, Peru",female
HG01941,PEL016,AMR,PEL,"Peruvian in Lima, Peru",male
HG01942,PEL016,AMR,PEL,"Peruvian in Lima, Peru",female
HG01944,PEL017,AMR,PEL,"Peruvian in Lima, Peru",male
HG01945,PEL017,AMR,PEL,"Peruvian in Lima, Peru",female
HG01947,PEL018,AMR,PEL,"Peruvian in Lima, Peru",male
HG01948,PEL018,AMR,PEL,"Peruvian in Lima, Peru",female
HG01950,PEL019,AMR,PEL,"Peruvian in Lima, Peru",male
HG01951,PEL019,AMR,PEL,"Peruvian in Lima, Peru",female
HG01953,PEL020,AMR,PEL,"Peruvian in Lima, Peru",male
HG01954,PEL020,AMR,PEL,"Peruvian in Lima, Peru",female
HG01961,PEL21,AMR,PEL,"Peruvian in Lima, Peru",male
HG01965,PEL22,AMR,PEL,"Peruvian in Lima, Peru",female
HG01967,PEL023,AMR,PEL,"Peruvian in Lima, Peru",male
HG01968,PEL023,AMR,PEL,"Peruvian in Lima, Peru",female
HG01970,PEL024,AMR,PEL,"Peruvian in Lima, Peru",male
HG01971,PEL024,AMR,PEL,"Peruvian in Lima, Peru",female
HG01973,PEL25,AMR,PEL,"Peruvian in Lima, Peru",female
HG01974,PEL25,AMR,PEL,"Peruvian in Lima, Peru",male
HG01976,PEL26,AMR,PEL,"Peruvian in Lima, Peru",female
HG01977,PEL26,AMR,PEL,"Peruvian in Lima, Peru",male
HG01979,PEL27,AMR,PEL,"Peruvian in Lima, Peru",male
HG01980,PEL27,AMR,PEL,"Peruvian in Lima, Peru",female
HG01982,PEL28,AMR,PEL,"Peruvian in Lima, Peru",male
HG01983,PEL28,AMR,PEL,"Peruvian in Lima, Peru",female
HG01991,PEL29,AMR,PEL,"Peruvian in Lima, Peru",male
HG01992,PEL29,AMR,PEL,"Peruvian in Lima, Peru",female
HG01997,PEL31,AMR,PEL,"Peruvian in Lima, Peru",female
HG02002,PEL33,AMR,PEL,"Peruvian in Lima, Peru",male
HG02003,PEL33,AMR,PEL,"Peruvian in Lima, Peru",female
HG02006,PEL34,AMR,PEL,"Peruvian in Lima, Peru",female
HG02008,PEL31,AMR,PEL,"Peruvian in Lima, Peru",male
HG02089,PEL35,AMR,PEL,"Peruvian in Lima, Peru",female
HG02090,PEL35,AMR,PEL,"Peruvian in Lima, Peru",male
HG02102,PEL37,AMR,PEL,"Peruvian in Lima, Peru",female
HG02104,PEL38,AMR,PEL,"Peruvian in Lima, Peru",male
HG02105,PEL38,AMR,PEL,"Peruvian in Lima, Peru",female
HG02146,PEL39,AMR,PEL,"Peruvian in Lima, Peru",male
HG02147,PEL39,AMR,PEL,"Peruvian in Lima, Peru",female
HG02150,PEL40,AMR,PEL,"Peruvian in Lima, Peru",male
HG02252,PEL41,AMR,PEL,"Peruvian in Lima, Peru",female
HG02253,PEL41,AMR,PEL,"Peruvian in Lima, Peru",male
HG02259,PEL42,AMR,PEL,"Peruvian in Lima, Peru",male
HG02260,PEL42,AMR,PEL,"Peruvian in Lima, Peru",female
HG02262,PEL43,AMR,PEL,"Peruvian in Lima, Peru",male
HG02265,PEL44,AMR,PEL,"Peruvian in Lima, Peru",male
HG02266,PEL44,AMR,PEL,"Peruvian in Lima, Peru",female
HG02271,PEL46,AMR,PEL,"Peruvian in Lima, Peru",male
HG02272,PEL46,AMR,PEL,"Peruvian in Lima, Peru",female
